Year,EmployerName,Salary
2021,Woodville Union Elementary,39532.45238095238
2021,Yuba City Unified,56615.25853658537
2021,Yuba County Office of Education,37687.29213483146
2022,ABC Unified,64998.51066580478
2022,Academy for Academic Excellence,70061.04054054055
2022,Academy of Media Arts,28371.81818181818
2022,Acalanes Union High,91648.5734870317
2022,Ackerman Charter,63952.3870967742
2022,Alameda County Office of Education,89054.94736842105
2022,Alameda Unified,10654.579365079366
2022,Albany City Unified,66895.8724137931
2022,Alexander Valley Union Elementary,63295.84615384616
2022,Alhambra Unified,72189.23450413223
2022,Alma Fuerte Public,30477.5625
2022,Alpine County Office of Education,51001.666666666664
2022,Alpine County Unified,71436.5
2022,Alta Loma Elementary,88589.54474708172
2022,Alview-Dairyland Union Elementary,50862.78571428572
2022,American River Collegiate Academy,57576.142857142855
2022,Anaheim Elementary,86944.24287118978
2022,Anderson Union High,49148.3698630137
2022,Antelope Valley Union High,74788.84273318872
2022,Antioch Unified,89404.22868741542
2022,Apple Valley Unified,81078.77279752705
2022,Arcadia Unified,74458.31076923077
2022,"Architecture, Construction & Engineering Charter High (ACE)",42838.96
2022,Armona Union Elementary,26483.08875739645
2022,Atwater Elementary,81288.4409090909
2022,Bakersfield City,88045.57487623762
2022,Ballico-Cressey Elementary,35595.89189189189
2022,Banning Unified,83771.26877470355
2022,Banta Unified,41608.27586206896
2022,Barstow Unified,81991.35294117648
2022,Bassett Unified,79654.00584795322
2022,Bear Valley Unified,87941.20792079208
2022,Beardsley Elementary,80820.11111111111
2022,Beaumont Unified,57027.97894736842
2022,Bella Vista Elementary,40156
2022,Bellevue Union,46774.4025974026
2022,Bellflower Unified,67480.82508833922
2022,Benicia Unified,63511
2022,Berkeley Unified,76693.68733153639
2022,Big Pine Unified,73100.83333333333
2022,Big Sur Unified,30968.14285714286
2022,Big Valley Joint Unified,43030.357142857145
2022,Birmingham Community Charter High,95385.08695652174
2022,Black Butte Union Elementary,34087.67857142857
2022,Blochman Union Elementary,53861.357142857145
2022,Blue Lake Union Elementary,37432
2022,Bolinas-Stinson Union,108156.6
2022,Bonny Doon Union Elementary,47000.8
2022,Brawley Elementary,49069.86885245902
2022,Brea-Olinda Unified,65565.82117647059
2022,Brentwood Union,72441.17225609756
2022,Bret Harte Union High,53740.338461538464
2022,BRIDGES Charter,45608.107142857145
2022,Briggs Elementary,41352.39473684211
2022,Brittan Elementary,39573.36
2022,Buena Park Elementary,101503.15151515152
2022,Buena Vista Elementary,50883.882352941175
2022,Burbank Unified,64811.34449760766
2022,Butte County Office of Education,29987.902173913044
2022,Cajon Valley Union,66088.97403846154
2022,Calaveras County Office of Education,43469.708333333336
2022,Calaveras Unified,52228.41358024691
2022,California Connections Academy North Bay,55975.22506393862
2022,California Creative Learning Academy,45896.666666666664
2022,California Creative Learning Academy MS,32742.090909090908
2022,Calistoga Joint Unified,74966.3870967742
2022,Camarillo Academy of Progressive Education,58961.17857142857
2022,Camino Nuevo Charter Academy,29961.531914893618
2022,Camino Nuevo Charter Academy #2,35435.39743589744
2022,Camino Nuevo Charter Academy #4,33508.635294117645
2022,Camino Nuevo Elementary #3,30500.614583333332
2022,Camino Nuevo High #2,40200.1724137931
2022,Campbell Union,77287.23543123543
2022,Camptonville Elementary,36144.57142857143
2022,Capistrano Unified,71737.06208718626
2022,Cardiff Elementary,46109.833333333336
2022,Carlsbad Unified,96554.58974358976
2022,Carmel Unified,90552.9609375
2022,Central Union Elementary,48126.91584158416
2022,Centralia Elementary,67991.2202166065
2022,Charter Oak Unified,58888.51830985915
2022,Chicago Park Elementary,14241.392857142857
2022,Chino Valley Unified,93301.52775476388
2022,Chowchilla Elementary,50476.117647058825
2022,Chowchilla Union High,51123.77272727273
2022,Chualar Union,8728.125
2022,Chula Vista Elementary,87447.11176470589
2022,Cinnabar Elementary,38899.54838709677
2022,Citizens of the World Charter School East Valley,35277.619047619046
2022,Citizens of the World Charter School Hollywood,43427.065217391304
2022,Citizens of the World Charter School Mar Vista,41990.24528301887
2022,Citizens of the World Charter School Silver Lake,44610.08571428571
2022,Citizens of the World Charter School West Valley,49993.857142857145
2022,Clovis Unified,8017.865013774105
2022,Coachella Valley Unified,85596.73971452561
2022,Colfax Elementary,40683.692307692305
2022,Collegiate Charter High School of Los Angeles,45371.95
2022,Colton Joint Unified,97325.54032258064
2022,Columbia Elementary,38296.58024691358
2022,Columbia Union,26193.424242424244
2022,Columbine Elementary,37268.391304347824
2022,Community Collaborative Charter (Sacramento),50135.433333333334
2022,Community Outreach Academy,66601.125
2022,Contra Costa County Office of Education,65875.9900990099
2022,Corcoran Joint Unified,66333.51948051948
2022,CORE Butte Charter,57596.15254237288
2022,CORE Charter,59260.25
2022,Corning Union Elementary,49627.02649006622
2022,Corning Union High,56978.56470588235
2022,Coronado Unified,47162.760479041914
2022,Credo High,39940.218181818185
2022,Culver City Unified,59834.9793814433
2022,Cupertino Union,73999.40537383177
2022,Curtis Creek Elementary,27215.277777777777
2022,Cutten Elementary,48168.57692307692
2022,Cypress Elementary,64434.1376146789
2022,Del Mar Union Elementary,88447.44444444444
2022,Del Norte County Unified,65381.96506550218
2022,Delano Joint Union High,97044.05633802815
2022,Delano Union Elementary,91307.26439790576
2022,Delta Elementary Charter,50157.666666666664
2022,Denair Unified,24759.711711711712
2022,Dinuba Unified,60623.336713995945
2022,Downey Unified,80777.32921275211
2022,Duarte Unified,60722.0562248996
2022,Dublin Unified,73407.03638497653
2022,Dunsmuir Joint Union High,45679.15384615384
2022,Durham Unified,40415.142857142855
2022,East Whittier City Elementary,89741.52127659574
2022,Eastside Union Elementary,67219.47511312217
2022,El Centro Elementary,77058.07428571429
2022,El Dorado Union High,59574.085106382976
2022,El Monte City,82367.99072356215
2022,El Monte Union High,94397.35616438356
2022,El Nido Elementary,30247.85714285714
2022,El Segundo Unified,58962.14840989399
2022,Emery Unified,61185.640625
2022,Empowering Possibilities International Charter,60268.11111111111
2022,Encinitas Union Elementary,48401.712857142855
2022,EPIC Charter (Excellence Performance Innovation Citizenship),91011.47368421052
2022,Escalon Unified,47305.84897959184
2022,Escondido Charter High,56173.90666666667
2022,Escondido Union High,75125.62115384615
2022,Esparto Unified,60234.3768115942
2022,Etiwanda Elementary,68090.57743362832
2022,Eureka Union,58649.92105263158
2022,Evergreen Union,6684.85294117647
2022,Excelsior Charter,45575.55
2022,Excelsior Charter School Corona-Norco,40286.416666666664
2022,Exeter Unified,48318.82
2022,Fall River Joint Unified,52891.67010309279
2022,Fallbrook Union Elementary,82061.24390243902
2022,Farmersville Unified,46228.480701754386
2022,Ferndale Unified,44551.79245283019
2022,Fillmore Unified,60841.62195121951
2022,Flournoy Union Elementary,31968.25
2022,Folsom-Cordova Unified,78047.15
2022,Fontana Unified,88410.27548708655
2022,Foresthill Union Elementary,48256
2022,Fort Ross Elementary,24717.2
2022,Fountain Valley Elementary,61790.972340425535
2022,Fowler Unified,58780.745
2022,Franklin Elementary,48455.39024390244
2022,Franklin-McKinley Elementary,78876.78012684989
2022,Fresno Unified,88024.68726544909
2022,Fruitvale Elementary,70544.8951048951
2022,Fullerton Elementary,66839.53786191536
2022,Fullerton Joint Union High,106655.21833333334
2022,Futures High,67522.94736842105
2022,Gabriella Charter,46322.234042553195
2022,Gabriella Charter 2,48671.171428571426
2022,Galt Joint Union Elementary,62685.43205574913
2022,Garden Grove Unified,83067.36180713744
2022,Gateway International,70006.5
2022,Gateway Unified,38465.97716894977
2022,Geyserville Unified,49610.55172413793
2022,Gilroy Unified,74439.07369942196
2022,Gold Oak Union Elementary,49352.09375
2022,Golden Plains Unified,52296.69047619047
2022,Golden Valley Unified,42026
2022,Granada Hills Charter,112786.10185185184
2022,Grant Elementary,44942.47692307692
2022,Grass Valley Elementary,33500.55454545454
2022,Graves Elementary,37492
2022,Greenfield Union,84703.1663286004
2022,Greenfield Union Elementary,18189.083333333332
2022,Grenada Elementary,51664.07142857143
2022,Gridley Unified,70071.232
2022,Grossmont Union High,72299.72277227722
2022,Hanford Elementary,52698.8407079646
2022,Happy Valley Elementary,28582.15
2022,Happy Valley Union Elementary,38983.53333333333
2022,Harvest Ridge Cooperative Charter,44631.25
2022,Hawthorne,86924.35922330097
2022,Healdsburg Unified,53175.40689655172
2022,Helendale Elementary,83375.2131147541
2022,Helix High,83366.54838709677
2022,Hemet Unified,96439.91089108912
2022,Heritage K-8 Charter,39287.68224299065
2022,Hermosa Beach City Elementary,48662.191666666666
2022,Hesperia Unified,62629.55428571429
2022,Higher Learning Academy,53806.192307692305
2022,Hillsborough City Elementary,85523.9880239521
2022,Hilmar Unified,46927.31753554502
2022,Hope Elementary (Santa Barbara),50344.28888888889
2022,Horicon Elementary,46949.11111111111
2022,Hueneme Elementary,62711.81228668942
2022,Hughson Unified,84448
2022,Humboldt County Office of Education,51009.055555555555
2022,Huntington Beach City Elementary,72764.72404371585
2022,Hydesville Elementary,64427.92307692308
2022,Imperial Unified,72898.71841155234
2022,Inyo County Office of Education,22792.727272727272
2022,Jamul-Dulzura Union Elementary,34615.12727272727
2022,John Swett Unified,65821.46835443038
2022,Julian Charter,38039.343434343435
2022,Junction Elementary (Shasta),30913.755555555555
2022,Kairos Public,45627.833333333336
2022,Kashia Elementary,15613
2022,Kelseyville Unified,56107.887323943665
2022,Kenwood,40674.434782608696
2022,Kern County Office of Education,66030.78676470589
2022,Kernville Union Elementary,64292.17741935484
2022,Kings County Office of Education,38904.228070175435
2022,Kingsburg Joint Union High,110152.58928571428
2022,Kit Carson Union Elementary,18087.614285714284
2022,Klamath-Trinity Joint Unified,24179.31818181818
2022,Knightsen Elementary,48721.88461538462
2022,Laguna Beach Unified,83262.68859649122
2022,Lagunita Elementary,32332.18181818182
2022,Lake County Office of Education,20603.21875
2022,Lake Tahoe Unified,75551.73039215687
2022,Lakeport Unified,36347.545454545456
2022,Lakeside Union Elementary (San Diego),32702.028428093647
2022,Lammersville Joint Unified,54101.90909090909
2022,Lancaster Elementary,61805.363360323885
2022,Larchmont Charter,49453.36893203884
2022,Larkspur-Corte Madera,89946.53333333334
2022,Las Virgenes Unified,63599.32971506106
2022,Lassen County Office of Education,71841.8
2022,Lawndale Elementary,77445.06325301205
2022,Le Grand Union Elementary,34479.880952380954
2022,Le Grand Union High,73723.57692307692
2022,Liberty Elementary (Sonoma),48449.93103448276
2022,Liberty Union High,77264.70097087379
2022,Lindsay Unified,55108.17067307692
2022,Little Lake City Elementary,57048.83699059561
2022,Live Oak Elementary,42903.589928057554
2022,Live Oak Unified,41096.64383561643
2022,Lodi Unified,67246.13977334053
2022,Loma Prieta Joint Union Elementary,46008.95652173913
2022,Long Beach Unified,19657.792397660814
2022,Loomis Union Elementary,48771.55
2022,Los Alamitos Unified,69993.30606060606
2022,Los Altos Elementary,69032.99056603774
2022,Los Angeles County Office of Education,57923.85632183908
2022,Los Angeles Leadership Academy,62525.45161290323
2022,Los Angeles Leadership Primary Academy,68322
2022,Los Angeles Unified,71431.82586217026
2022,Los Molinos Unified,34681.532258064515
2022,Los Olivos Elementary,37500.90476190476
2022,Lucerne Valley Unified,72390.109375
2022,Madera County Superintendent of Schools,48204.434782608696
2022,Madera Unified,64043.47015915119
2022,Magnolia Elementary,69420.95662650603
2022,Making Waves Academy,54319.516949152545
2022,Manchester Union Elementary,21352.30769230769
2022,Mariposa County Office of Education,25761.35
2022,Mariposa County Unified,65419.91071428572
2022,Martinez Unified,64765.99667774086
2022,Marysville Joint Unified,16224.025773195875
2022,Maxwell Unified,40321.583333333336
2022,McFarland Unified,78163.49342105263
2022,McSwain Union Elementary,62018.1724137931
2022,Meadows Arts and Technology Elementary,31448.82978723404
2022,Menifee Union,61369.655307994755
2022,Merced City Elementary,67657.2075471698
2022,Merced Union High,34109.80952380953
2022,Mesa Union Elementary,59305.46341463415
2022,Midway Elementary,59265
2022,Miller Creek Elementary,78190.92105263157
2022,Millville Elementary,29019.81818181818
2022,Mission Union Elementary,36357.9375
2022,Modesto City Schools,69490.40955004591
2022,Mojave Unified,70242.22839506173
2022,Mono County Office of Education,103591
2022,Monson-Sultana Joint Union Elementary,50180.21428571428
2022,Montebello Unified,91579.2308219178
2022,Monterey County Office of Education,56818.87150837989
2022,Moorpark Unified,51912.002257336346
2022,Moraga Elementary,57522.79194630872
2022,Morongo Unified,81135.19895287958
2022,Mount Pleasant Elementary,69295.11510791368
2022,Mountain Elementary,38964.94736842105
2022,Mountain Empire Unified,55959.44217687075
2022,Mountain View Elementary (San Bernardino),88134.45390070922
2022,Mountain View Whisman,75269.37837837837
2022,Mountain View-Los Altos Union High,119904.7667638484
2022,Mulberry Elementary,44014
2022,Murrieta Valley Unified,93983.53293413174
2022,National Elementary,68371.4139941691
2022,Natomas Unified,85339.48870056497
2022,Nevada City Elementary,27470.254545454547
2022,Nevada County Office of Education,13012.358974358976
2022,Nevada Joint Union High,48586.876923076925
2022,New Hope Elementary,56140
2022,Newark Unified,58913.61917098446
2022,Newcastle Elementary,63089.16
2022,Newhall,59522.53448275862
2022,Newport-Mesa Unified,71856.07741522713
2022,North County Trade Tech High,59900
2022,Norton Science and Language Academy,72841.72413793103
2022,Norwalk-La Mirada Unified,40050.32070707071
2022,Nuestro Elementary,17919.264705882353
2022,Oak Grove Elementary,67955.19349845202
2022,Oak View Union Elementary,49345.555555555555
2022,Oasis Charter Public,34450.3
2022,Ocean View (Orange),94310.6170798898
2022,Old Adobe Union,51947.532934131734
2022,Ontario-Montclair,94264.61764705884
2022,Orange County Department of Education,89681.6974522293
2022,Orange Unified,89570.72941176471
2022,Orcutt Union Elementary,55762.626740947075
2022,Orinda Union Elementary,68670.8862275449
2022,Oroville City Elementary,68377.79020979021
2022,Oroville Union High,53592.179487179485
2022,Owens Valley Unified,78600.44444444444
2022,Oxnard,71061.5708884688
2022,Oxnard Union High,98898.06612529002
2022,Pacific Elementary,33497.444444444445
2022,Pacific Grove Unified,62888.008849557526
2022,Pacific View Charter,56560
2022,Pajaro Valley Unified,63997.23065250379
2022,Palermo Union Elementary,59726.36363636364
2022,Palm Springs Unified,74401.24526979678
2022,Palos Verdes Peninsula Unified,69520.84718498659
